OBJECTID_1,OBJECTID,DTMN11,FR11,SEC11,SS11,BGRI11,LUG11,LUG11DESIG,OBJECTID_12,ANO,GEO_COD,GEO_COD_DSG,NIVEL,NIVEL_DSG,N_EDIFICIOS_CLASSICOS,N_EDIFICIOS_CLASSICOS_1OU2,N_EDIFICIOS_CLASSICOS_ISOLADOS,N_EDIFICIOS_CLASSICOS_GEMIN,N_EDIFICIOS_CLASSICOS_EMBANDA,N_EDIFICIOS_CLASSICOS_3OUMAIS,N_EDIFICIOS_CLASSICOS_OUTROS,N_EDIFICIOS_EXCLUSIV_RESID,N_EDIFICIOS_PRINCIPAL_RESID,N_EDIFICIOS_PRINCIP_NAO_RESID,N_EDIFICIOS_1OU2_PISOS,N_EDIFICIOS_3OU4_PISOS,F_N_EDIFICIOS_5OU_MAIS_PISOS,N_EDIFICIOS_CONSTR_ANTES_1919,N_EDIFICIOS_CONSTR_1919A1945,N_EDIFICIOS_CONSTR_1946A1960,N_EDIFICIOS_CONSTR_1961A1970,N_EDIFICIOS_CONSTR_1971A1980,N_EDIFICIOS_CONSTR_1981A1990,N_EDIFICIOS_CONSTR_1991A1995,N_EDIFICIOS_CONSTR_1996A2000,N_EDIFICIOS_CONSTR_2001A2005,N_EDIFICIOS_CONSTR_2006A2011,N_EDIFICIOS_ESTRUT_BETAO,N_EDIFICIOS_ESTRUT_COM_PLACA,N_EDIFICIOS_ESTRUT_SEM_PLACA,N_EDIFICIOS_ESTRUT_ADOBE_PEDRA,N_EDIFICIOS_ESTRUT_OUTRA,N_ALOJAMENTOS,N_ALOJAMENTOS_FAMILIARES,N_ALOJAMENTOS_FAM_CLASSICOS,N_ALOJAMENTOS_FAM_N_CLASSICOS,N_ALOJAMENTOS_COLECTIVOS,N_CLASSICOS_RES_HABITUAL,N_ALOJAMENTOS_RES_HABITUAL,N_ALOJAMENTOS_VAGOS,N_RES_HABITUAL_COM_AGUA,N_RES_HABITUAL_COM_RETRETE,N_RES_HABITUAL_COM_ESGOTOS,N_RES_HABITUAL_COM_BANHO,N_RES_HABITUAL_AREA_50,N_RES_HABITUAL_AREA_50_100,N_RES_HABITUAL_AREA_100_200,N_RES_HABITUAL_AREA_200,N_RES_HABITUAL_1_2_DIV,N_RES_HABITUAL_3_4_DIV,N_RES_HABITUAL_ESTAC_1,N_RES_HABITUAL_ESTAC_2,N_RES_HABITUAL_ESTAC_3,N_RES_HABITUAL_PROP_OCUP,N_RES_HABITUAL_ARREND,N_FAMILIAS_CLASSICAS,N_FAMILIAS_INSTITUCIONAIS,N_FAMILIAS_CLASSICAS_1OU2_PESS,N_FAMILIAS_CLASSICAS_3OU4_PESS,N_FAMILIAS_CLASSICAS_NPES65,N_FAMILIAS_CLASSICAS_NPES14,N_FAMILIAS_CLASSIC_SEM_DESEMP,N_FAMILIAS_CLASSIC_1DESEMPREG,N_FAMILIAS_CLASS_2MAIS_DESEMP,N_NUCLEOS_FAMILIARES,N_NUCLEOS_1FILH_NAO_CASADO,N_NUCLEOS_2FILH_NAO_CASADO,N_NUCLEOS_FILH_INF_6ANOS,N_NUCLEOS_FILH_INF_15ANOS,N_NUCLEOS_FILH_MAIS_15ANOS,N_INDIVIDUOS_PRESENT,N_INDIVIDUOS_PRESENT_H,N_INDIVIDUOS_PRESENT_M,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_H,N_INDIVIDUOS_RESIDENT_M,N_INDIVIDUOS_RESIDENT_0A4,N_INDIVIDUOS_RESIDENT_5A9,N_INDIVIDUOS_RESIDENT_10A13,N_INDIVIDUOS_RESIDENT_14A19,N_INDIVIDUOS_RESIDENT_15A19,N_INDIVIDUOS_RESIDENT_20A24,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_25A64,N_INDIVIDUOS_RESIDENT_65,N_INDIVIDUOS_RESIDENT_H_0A4,N_INDIVIDUOS_RESIDENT_H_5A9,N_INDIVIDUOS_RESIDENT_H_10A13,N_INDIVIDUOS_RESIDENT_H_14A19,N_INDIVIDUOS_RESIDENT_H_15A19,N_INDIVIDUOS_RESIDENT_H_20A24,N_INDIVIDUOS_RESIDENT_H_20A64,N_INDIVIDUOS_RESIDENT_H_25A64,N_INDIVIDUOS_RESIDENT_H_65,N_INDIVIDUOS_RESIDENT_M_0A4,N_INDIVIDUOS_RESIDENT_M_5A9,N_INDIVIDUOS_RESIDENT_M_10A13,N_INDIVIDUOS_RESIDENT_M_14A19,N_INDIVIDUOS_RESIDENT_M_15A19,N_INDIVIDUOS_RESIDENT_M_20A24,N_INDIVIDUOS_RESIDENT_M_20A64,N_INDIVIDUOS_RESIDENT_M_25A64,N_INDIVIDUOS_RESIDENT_M_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_FENSINO_1BAS,N_IND_RESIDENT_FENSINO_2BAS,N_IND_RESIDENT_FENSINO_3BAS,N_IND_RESIDENT_FENSINO_SEC,N_IND_RESIDENT_FENSINO_POSSEC,N_IND_RESIDENT_FENSINO_SUP,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_1EMPRG,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON,N_IND_RESID_EMPREG_SECT_PRIM,N_IND_RESID_EMPREG_SECT_SEQ,N_IND_RESID_EMPREG_SECT_TERC,N_IND_RESID_ESTUD_MUN_RESID,N_IND_RESID_TRAB_MUN_RESID
"1418","15360","1312","11","007","04","13121100704","007437",Porto,"200730","2011","13121100704",,"8",Subsecção,"88","73","4","40","29","15","0","76","12","0","57","28","3","35","24","1","6","17","0","0","2","2","1","16","11","60","0","1","229","229","229","0","0","198","198","24","198","196","198","191","39","86","71","2","9","95","35","24","3","105","84","198","0","123","64","73","51","174","20","4","139","62","21","32","50","47","445","196","249","459","208","251","29","21","17","18","15","19","275","256","99","20","7","9","8","6","11","129","118","35","9","14","8","10","9","8","146","138","64","17","14","7","15","12","0","20","118","55","61","59","1","84","4","24","184","125","177","0","16","168","79","122"
"1419","15361","1312","01","002","06","13120100206","007437",Porto,"199220","2011","13120100206",,"8",Subsecção,"92","82","7","27","48","10","0","92","0","0","78","14","0","0","1","1","0","8","48","19","11","1","3","87","5","0","0","0","132","132","132","0","0","115","115","14","115","114","115","112","12","29","54","20","2","41","28","15","4","83","26","115","0","57","52","52","32","103","8","4","98","39","19","16","31","34","301","150","151","302","151","151","20","14","9","13","9","13","172","159","74","13","6","6","6","4","6","83","77","37","7","8","3","7","5","7","89","82","37","5","23","11","19","9","0","16","68","40","41","32","4","54","1","15","96","86","143","1","20","75","77","72"
"1420","15464","1312","11","015","01","13121101501","007437",Porto,"200755","2011","13121101501",,"8",Subsecção,"1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0","0","1","1","0","0","0","1","1","0","1","0","1","0","1","0","0","1","0","0","0","0","0","2","1","1","2","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0"
"1421","15465","1312","10","031","01","13121003101","007437",Porto,"200511","2011","13121003101",,"8",Subsecção,"24","6","0","6","0","18","0","23","1","0","0","17","7","0","1","2","3","10","0","2","5","0","1","23","1","0","0","0","225","225","225","0","0","141","141","2","141","141","141","141","19","55","60","7","2","54","42","24","5","60","77","148","0","85","53","55","29","113","24","11","116","51","21","12","31","54","371","167","204","366","173","193","9","10","15","23","21","29","237","208","72","3","7","7","13","13","16","116","100","27","6","3","8","10","8","13","121","108","45","13","11","9","15","14","0","26","89","47","55","51","3","74","13","34","118","88","165","1","19","98","74","82"
"1422","15466","1312","11","014","02","13121101402","007437",Porto,"200754","2011","13121101402",,"8",Subsecção,"27","22","4","4","14","5","0","26","1","0","6","21","0","0","0","5","11","8","2","0","0","1","0","27","0","0","0","0","42","42","42","0","0","36","36","4","36","36","36","36","1","7","18","10","0","6","26","7","1","25","8","36","0","20","12","17","9","29","6","1","26","11","5","3","8","16","84","43","41","92","46","46","3","2","7","10","8","5","50","45","20","2","2","4","6","5","3","25","22","7","1","0","3","4","3","2","25","23","13","0","5","4","3","7","0","6","12","10","16","14","2","30","3","5","36","21","34","0","4","32","22","25"
"1423","15467","1312","01","001","02","13120100102","007437",Porto,"199211","2011","13120100102",,"8",Subsecção,"16","0","0","0","0","16","0","16","0","0","0","16","0","0","0","0","0","0","16","0","0","0","0","16","0","0","0","0","112","112","112","0","0","103","103","3","103","103","103","103","5","50","45","3","0","52","15","2","1","98","2","103","0","59","43","31","8","85","13","5","85","38","7","4","7","40","244","113","131","244","114","130","2","3","4","13","11","18","179","161","43","1","3","2","6","5","10","86","76","16","1","0","2","7","6","8","93","85","27","5","1","1","10","11","0","13","89","31","45","37","0","22","3","20","97","69","113","0","13","84","30","67"
"1424","15468","1312","01","002","05","13120100205","007437",Porto,"199219","2011","13120100205",,"8",Subsecção,"1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","15","15","15","0","0","10","10","1","10","10","10","10","0","6","4","0","0","1","9","0","0","7","2","10","0","4","6","1","2","8","1","1","8","3","4","0","2","7","27","11","16","28","12","16","0","1","1","3","3","3","22","19","1","0","0","0","0","0","1","12","11","0","0","1","1","3","3","2","10","8","1","0","2","0","0","4","1","4","0","1","8","7","0","10","1","2","16","2","7","0","2","14","9","7"
"1425","15469","1312","01","002","04","13120100204","007437",Porto,"199218","2011","13120100204",,"8",Subsecção,"26","21","8","13","0","5","0","26","0","0","20","5","1","1","0","1","7","0","3","1","2","0","11","16","9","1","0","0","59","59","59","0","0","45","45","10","45","45","45","45","3","16","23","3","0","13","21","9","2","31","13","45","0","28","16","20","6","34","10","1","33","14","4","4","5","16","100","47","53","101","47","54","6","1","1","6","5","5","61","56","26","3","1","1","3","2","3","28","25","11","3","0","0","3","3","2","33","31","15","2","6","4","5","5","0","8","16","8","14","9","1","36","3","9","44","26","36","0","9","35","29","24"
"1426","15470","1312","10","024","09","13121002409","007437",Porto,"200483","2011","13121002409",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1427","15471","1312","10","008","08","13121000808","007437",Porto,"200399","2011","13121000808",,"8",Subsecção,"29","28","4","0","24","1","0","28","1","0","28","0","1","1","27","0","0","0","1","0","0","0","0","1","7","21","0","0","39","39","39","0","0","21","21","11","21","20","21","20","9","11","1","0","3","15","1","0","0","0","19","21","0","15","6","11","4","18","3","0","11","3","3","2","4","4","42","21","21","41","21","20","3","3","1","2","1","2","17","15","15","2","2","0","1","1","1","11","10","5","1","1","1","1","0","1","6","5","10","7","3","1","3","2","0","1","9","6","5","2","0","1","2","1","6","20","24","0","3","3","9","2"
"1428","15472","1312","11","014","01","13121101401","007437",Porto,"200753","2011","13121101401",,"8",Subsecção,"39","21","7","3","11","18","0","35","4","0","21","2","16","1","7","10","1","12","6","0","1","1","0","26","6","7","0","0","231","231","231","0","0","203","203","19","203","203","203","202","16","106","77","4","1","102","122","19","3","156","38","203","0","119","77","54","47","167","31","5","151","63","29","19","47","60","463","209","254","486","218","268","18","24","16","25","20","30","321","291","82","8","13","10","8","7","16","146","130","33","10","11","6","17","13","14","175","161","49","6","20","9","11","21","1","26","86","46","102","94","7","95","9","33","236","93","145","0","27","209","80","167"
"1429","15473","1312","10","008","07","13121000807","007437",Porto,"200398","2011","13121000807",,"8",Subsecção,"13","13","1","0","12","0","0","13","0","0","13","0","0","13","0","0","0","0","0","0","0","0","0","0","0","12","1","0","13","13","13","0","0","8","8","0","7","6","7","5","4","3","1","0","1","6","0","0","0","1","7","8","0","5","3","4","1","8","0","0","6","2","0","0","1","1","17","8","9","17","8","9","0","0","0","1","0","0","9","9","7","0","0","0","0","0","0","5","5","3","0","0","0","1","0","0","4","4","4","5","0","0","0","1","0","1","8","1","1","0","0","1","0","0","5","9","11","0","1","4","1","5"
"1430","15474","1312","10","024","08","13121002408","007437",Porto,"200482","2011","13121002408",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1431","15475","1312","10","024","07","13121002407","007437",Porto,"200481","2011","13121002407",,"8",Subsecção,"12","12","0","12","0","0","0","12","0","0","12","0","0","0","4","0","0","2","0","5","0","1","0","2","6","4","0","0","12","12","12","0","0","7","7","5","7","7","7","7","0","2","5","0","0","2","4","2","0","6","0","7","0","3","4","3","1","7","0","0","5","4","0","1","1","3","15","8","7","17","8","9","0","1","0","0","0","1","12","11","4","0","1","0","0","0","0","5","5","2","0","0","0","0","0","1","7","6","2","0","0","0","0","0","0","2","2","1","3","3","0","7","0","0","7","7","9","0","1","6","2","3"
"1432","15476","1312","10","030","02","13121003002","007437",Porto,"200501","2011","13121003002",,"8",Subsecção,"2","2","0","2","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","2","2","2","0","0","1","1","1","1","1","1","1","0","0","1","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","2","1","1","2","1","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","2","0","0","0","1","0"
"1433","15477","1312","10","030","01","13121003001","007437",Porto,"200500","2011","13121003001",,"8",Subsecção,"33","33","1","18","14","0","0","32","1","0","33","0","0","0","17","15","0","0","0","0","0","0","1","0","22","11","0","0","34","34","34","0","0","24","24","10","24","24","24","24","3","13","8","0","1","6","6","2","0","20","1","24","0","15","9","10","5","20","4","0","21","9","3","2","5","9","49","20","29","59","26","33","1","2","1","4","3","1","38","37","13","1","1","0","2","1","1","17","16","5","0","1","1","2","2","0","21","21","8","0","1","1","0","1","0","4","12","6","6","9","0","19","1","3","25","13","25","0","3","22","7","19"
"1434","15478","1312","10","012","04","13121001204","007437",Porto,"200429","2011","13121001204",,"8",Subsecção,"20","2","2","0","0","2","16","18","1","1","19","0","1","0","12","3","3","2","0","0","0","0","0","4","4","11","1","0","39","38","38","0","1","9","9","19","9","9","9","8","8","1","0","0","8","1","0","0","0","2","7","9","0","6","3","2","1","9","0","0","4","4","0","0","0","4","36","19","17","16","7","9","0","0","1","1","1","2","12","10","2","0","0","0","1","1","2","5","3","1","0","0","1","0","0","0","7","7","1","1","0","1","0","2","0","1","5","0","7","1","0","2","0","0","5","4","10","0","0","5","3","4"
"1435","15479","1312","10","020","03","13121002003","007437",Porto,"200453","2011","13121002003",,"8",Subsecção,"14","11","7","3","1","0","3","14","0","0","14","0","0","0","6","5","3","0","0","0","0","0","0","14","0","0","0","0","14","14","14","0","0","10","10","3","10","10","10","10","1","4","3","2","0","3","7","2","0","9","1","11","0","4","6","2","4","9","1","1","11","6","1","2","4","5","26","12","14","32","15","17","1","1","1","5","4","3","20","17","4","1","0","0","3","3","1","9","8","2","0","1","1","2","1","2","11","9","2","0","0","0","3","2","0","0","4","5","5","6","1","7","1","2","15","6","10","0","3","12","7","10"
"1436","15480","1312","03","003","05","13120300305","007437",Porto,"199477","2011","13120300305",,"8",Subsecção,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1437","15481","1312","10","008","06","13121000806","007437",Porto,"200397","2011","13121000806",,"8",Subsecção,"16","16","0","0","16","0","0","16","0","0","16","0","0","1","15","0","0","0","0","0","0","0","0","0","14","2","0","0","16","16","16","0","0","11","11","1","11","11","11","10","4","5","2","0","1","7","0","3","0","4","7","11","0","9","2","4","1","10","1","0","6","4","0","1","1","3","18","5","13","19","6","13","1","0","0","2","2","0","11","11","5","0","0","0","2","2","0","3","3","1","1","0","0","0","0","0","8","8","4","0","0","0","0","2","0","0","9","1","7","1","0","0","0","1","5","7","12","0","2","3","2","5"
"1438","15482","1312","11","013","01","13121101301","007437",Porto,"200748","2011","13121101301",,"8",Subsecção,"33","25","12","0","13","8","0","32","1","0","24","9","0","19","5","0","0","1","0","0","7","0","1","9","0","18","4","2","90","90","90","0","0","83","83","6","83","83","83","82","32","44","4","3","3","44","4","1","4","10","71","84","0","33","40","28","32","53","22","9","81","38","15","15","32","42","256","114","142","258","117","141","12","9","15","24","18","18","165","147","33","5","3","8","16","12","8","76","68","9","7","6","7","8","6","10","89","79","24","17","10","9","19","12","2","4","81","55","46","17","1","5","4","36","76","51","100","0","25","51","60","56"
"1439","15483","1312","10","028","01","13121002801","007437",Porto,"200496","2011","13121002801",,"8",Subsecção,"15","1","0","0","1","14","0","14","1","0","4","9","2","0","0","0","3","0","1","11","0","0","0","15","0","0","0","0","198","198","198","0","0","187","187","8","187","187","187","186","52","115","20","0","16","133","3","3","2","68","119","187","0","124","57","72","22","158","27","2","133","55","13","7","22","56","416","171","245","420","175","245","6","7","9","21","19","24","284","260","93","3","3","3","6","6","8","124","116","36","3","4","6","15","13","16","160","144","57","12","7","6","13","14","1","16","173","61","84","42","1","24","3","28","158","133","207","0","25","133","55","119"
"1440","15484","1312","10","020","02","13121002002","007437",Porto,"200452","2011","13121002002",,"8",Subsecção,"32","2","1","0","1","9","21","31","1","0","23","6","3","0","0","25","6","0","0","0","0","1","0","32","0","0","0","0","160","160","160","0","0","127","127","29","127","127","127","126","21","97","8","1","1","112","11","3","1","17","109","127","0","89","31","47","19","101","22","4","88","43","12","5","16","44","275","122","153","275","121","154","4","11","9","29","26","10","165","155","57","2","7","4","17","15","3","72","69","19","2","4","5","12","11","7","93","86","38","17","14","3","14","14","0","0","111","43","48","19","0","4","8","23","76","89","141","1","17","58","43","59"
"1441","15485","1312","10","012","03","13121001203","007437",Porto,"200428","2011","13121001203",,"8",Subsecção,"12","4","0","0","4","8","0","12","0","0","4","3","5","0","0","5","3","4","0","0","0","0","0","8","4","0","0","0","106","106","106","0","0","95","95","11","95","95","95","95","45","45","5","0","3","38","1","0","0","18","77","95","0","54","34","47","17","73","17","5","70","35","13","5","15","41","216","105","111","231","115","116","7","7","6","13","11","12","139","127","59","5","3","3","6","5","9","70","61","28","2","4","3","7","6","3","69","66","31","12","9","5","10","7","3","2","94","44","32","15","1","0","5","24","55","88","125","0","10","45","35","45"
"1442","15486","1312","10","024","06","13121002406","007437",Porto,"200480","2011","13121002406",,"8",Subsecção,"8","8","0","8","0","0","0","8","0","0","8","0","0","0","7","0","0","0","0","0","0","1","0","1","1","6","0","0","8","8","8","0","0","5","5","3","5","5","5","5","2","2","1","0","0","2","1","0","0","5","0","5","0","3","2","2","1","3","2","0","2","1","1","0","1","1","11","5","6","11","5","6","0","1","1","1","1","1","6","5","2","0","1","1","0","0","1","3","2","0","0","0","0","1","1","0","3","3","2","1","1","0","1","0","0","0","0","1","3","2","0","3","1","1","2","2","5","0","0","2","2","2"
"1443","15487","1312","03","001","06","13120300106","007437",Porto,"199467","2011","13120300106",,"8",Subsecção,"20","20","0","5","15","0","0","19","1","0","20","0","0","0","20","0","0","0","0","0","0","0","0","0","20","0","0","0","21","21","21","0","0","14","14","6","14","14","14","14","12","2","0","0","7","5","0","0","0","0","13","14","0","6","5","3","3","6","6","2","14","7","1","2","4","5","45","24","21","45","24","21","3","2","2","5","4","1","30","29","3","2","1","1","2","2","1","17","16","1","1","1","1","3","2","0","13","13","2","9","3","3","2","0","0","1","18","5","5","0","0","0","4","6","8","8","19","0","1","7","10","6"
"1444","15488","1312","10","024","05","13121002405","007437",Porto,"200479","2011","13121002405",,"8",Subsecção,"5","0","0","0","0","5","0","5","0","0","0","2","3","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","77","77","77","0","0","71","71","6","71","71","71","71","32","39","0","0","2","64","0","0","0","1","70","71","0","44","24","31","16","54","14","3","46","25","9","5","16","24","154","60","94","160","62","98","4","7","11","13","13","7","87","80","38","3","4","6","4","4","3","31","28","14","1","3","5","9","9","4","56","52","24","12","8","8","11","5","0","2","68","28","22","6","0","1","4","16","35","47","83","0","4","31","36","28"
"1445","15489","1312","03","001","05","13120300105","007437",Porto,"199466","2011","13120300105",,"8",Subsecção,"19","19","0","4","15","0","0","19","0","0","19","0","0","0","19","0","0","0","0","0","0","0","0","0","19","0","0","0","19","19","19","0","0","12","12","6","12","12","12","11","6","4","2","0","6","2","4","0","0","0","12","12","0","3","9","2","4","7","3","2","12","7","2","2","4","6","34","16","18","36","15","21","1","1","2","2","2","5","28","23","2","0","0","2","0","0","2","13","11","0","1","1","0","2","2","3","15","12","2","2","0","0","2","2","0","2","13","6","9","3","0","1","1","7","12","8","12","0","3","9","7","5"
"1446","15490","1312","01","002","03","13120100203","007437",Porto,"199217","2011","13120100203",,"8",Subsecção,"17","16","8","8","0","1","0","17","0","0","15","2","0","0","0","0","0","2","5","5","2","0","3","16","1","0","0","0","25","25","25","0","0","25","25","0","25","25","25","25","3","4","9","9","0","3","14","5","4","19","2","25","0","14","5","11","5","22","3","0","23","9","2","1","5","11","68","33","35","73","38","35","1","3","4","5","5","5","42","37","18","1","2","2","3","3","3","21","18","9","0","1","2","2","2","2","21","19","9","0","3","4","1","4","0","6","6","5","13","13","0","32","1","2","36","9","26","1","7","28","15","24"
"1447","15491","1312","10","024","04","13121002404","007437",Porto,"200478","2011","13121002404",,"8",Subsecção,"4","4","0","4","0","0","0","4","0","0","3","1","0","0","2","0","0","0","0","0","1","1","0","2","2","0","0","0","4","4","4","0","0","2","2","2","2","2","2","2","0","0","2","0","0","0","2","0","0","2","0","2","0","0","1","2","0","1","1","0","2","1","1","0","0","2","7","3","4","8","4","4","0","0","0","0","0","1","6","5","2","0","0","0","0","0","1","3","2","1","0","0","0","0","0","0","3","3","1","1","0","0","0","0","0","0","0","0","1","1","1","4","1","0","3","4","4","0","1","2","0","1"
"1448","15492","1312","10","024","03","13121002403","007437",Porto,"200477","2011","13121002403",,"8",Subsecção,"12","12","0","12","0","0","0","12","0","0","12","0","0","0","5","1","0","0","0","0","2","1","3","2","5","5","0","0","12","12","12","0","0","11","11","1","11","11","11","11","1","6","4","0","0","1","5","1","1","9","2","11","0","7","4","7","3","11","0","0","7","2","3","1","3","4","25","12","13","25","12","13","1","0","0","2","0","2","12","10","10","1","0","0","2","0","0","6","6","3","0","0","0","0","0","2","6","4","7","1","0","0","2","0","0","1","6","4","1","8","0","4","0","0","8","10","14","1","0","7","4","7"
"1449","15493","1312","10","021","02","13121002102","007437",Porto,"200455","2011","13121002102",,"8",Subsecção,"40","18","1","17","0","21","1","38","1","1","6","24","10","0","0","8","5","25","0","0","0","1","1","22","2","16","0","0","204","202","202","0","2","140","140","14","140","140","140","139","48","53","33","6","5","60","45","6","3","48","88","147","1","96","45","68","23","121","22","4","92","45","19","8","21","48","354","171","183","333","152","181","8","15","8","17","15","16","185","169","100","3","13","4","9","7","9","89","80","34","5","2","4","8","8","7","96","89","66","8","15","10","6","11","0","11","103","39","52","36","2","58","4","27","99","117","170","0","20","79","52","69"
"1450","15494","1312","10","008","05","13121000805","007437",Porto,"200396","2011","13121000805",,"8",Subsecção,"7","7","1","0","6","0","0","7","0","0","6","1","0","2","5","0","0","0","0","0","0","0","0","0","3","4","0","0","7","7","7","0","0","3","3","3","2","3","3","2","2","0","1","0","0","2","0","0","0","0","2","4","0","3","1","0","1","3","0","1","2","1","1","1","1","2","8","4","4","8","4","4","1","0","0","2","2","1","5","4","0","0","0","0","1","1","1","3","2","0","1","0","0","1","1","0","2","2","0","0","0","0","2","2","0","0","0","5","2","0","0","0","0","2","1","1","4","0","0","1","4","1"
