wkt_geom	fid	OBJECTID	BGRI2021	DT21	DTMN21	DTMNFR21	DTMNFRSEC21	SECNUM21	SSNUM21	SECSSNUM21	SUBSECCAO	NUTS1	NUTS2	NUTS3	N_EDIFICIOS_CLASSICOS	N_EDIFICIOS_CLASS_CONST_1_OU_2_ALOJ	N_EDIFICIOS_CLASS_CONST_3_OU_MAIS_ALOJAMENTOS	N_EDIFICIOS_EXCLUSIV_RESID	N_EDIFICIOS_1_OU_2_PISOS	N_EDIFICIOS_3_OU_MAIS_PISOS	N_EDIFICIOS_CONSTR_ANTES_1945	N_EDIFICIOS_CONSTR_1946_1980	N_EDIFICIOS_CONSTR_1981_2000	N_EDIFICIOS_CONSTR_2001_2010	N_EDIFICIOS_CONSTR_2011_2021	N_EDIFICIOS_COM_NECESSIDADES_REPARACAO	N_ALOJAMENTOS_TOTAL	N_ALOJAMENTOS_FAMILIARES	N_ALOJAMENTOS_FAM_CLASS_RHABITUAL	N_ALOJAMENTOS_FAM_CLASS_VAGOS_OU_RESID_SECUNDARIA	N_RHABITUAL_ACESSIVEL_CADEIRAS_RODAS	N_RHABITUAL_COM_ESTACIONAMENTO	N_RHABITUAL_PROP_OCUP	N_RHABITUAL_ARRENDADOS	N_AGREGADOS_DOMESTICOS_PRIVADOS	N_ADP_1_OU_2_PESSOAS	N_ADP_3_OU_MAIS_PESSOAS	N_NUCLEOS_FAMILIARES	N_NUCLEOS_FAMILIARES_COM_FILHOS_TENDO_O_MAIS_NOVO_MENOS_DE_25	N_INDIVIDUOS	N_INDIVIDUOS_H	N_INDIVIDUOS_M	N_INDIVIDUOS_0_14	N_INDIVIDUOS_15_24	N_INDIVIDUOS_25_64	N_INDIVIDUOS_65_OU_MAIS	SHAPE_Length	SHAPE_Area
MultiPolygon (((-39957.27919999975711107 167923.20940000005066395, -39957.22520000021904707 167920.66850000061094761, -39955.60209999978542328 167905.18610000051558018, -39972.88339999970048666 167913.88539999909698963, -39993.94159999955445528 167928.04150000028312206, -39980.27340000029653311 167945.60500000044703484, -39979.07650000043213367 167948.7999000009149313, -39982.34030000027269125 168037.36229999922215939, -39983.12249999959021807 168063.665200000628829, -39983.383500000461936 168064.96719999983906746, -40000.9928999999538064 168082.26009999960660934, -39995.82820000033825636 168087.69899999909102917, -39990.61849999986588955 168093.18490000069141388, -39961.52610000036656857 168123.82120000012218952, -39957.27919999975711107 167923.20940000005066395)))	737	167015	13121001109	13	1312	131210	131210011	011	09	01109	13121001109	1	11	11A	16	16	0	16	16	0	0	16	0	0	0	3	16	16	12	4	6	8	9	2	12	6	6	10	4	31	17	14	4	3	14	10	487.414030071813	4992.00036501742
MultiPolygon (((-44558.45249999966472387 165743.94129999913275242, -44509.03380000032484531 165651.24120000004768372, -44540.52830000035464764 165634.15550000034272671, -44654.16849999967962503 165576.31540000066161156, -44654.84200000017881393 165577.50630000047385693, -44669.85309999994933605 165608.20949999988079071, -44702.53390000015497208 165675.05360000021755695, -44702.5530000003054738 165675.08980000019073486, -44653.00700000021606684 165703.8534999992698431, -44561.92939999978989363 165750.06399999931454659, -44558.45249999966472387 165743.94129999913275242)))	915	168243	13121801803	13	1312	131218	131218018	018	03	01803	13121801803	1	11	11A	17	17	0	17	5	12	0	14	1	1	1	7	19	19	11	8	6	11	11	0	11	7	4	8	4	29	14	15	7	3	14	5	544.845576213434	18151.0611618597
MultiPolygon (((-42691.15450000017881393 165090.31719999946653843, -42577.36500000022351742 165045.38059999980032444, -42572.45490000024437904 165044.3205999992787838, -42444.90299999993294477 165004.78319999948143959, -42424.25679999962449074 164997.96279999986290932, -42397.20590000040829182 164989.02759999968111515, -42396.6889000004157424 164988.85659999959170818, -42340.98220000043511391 164971.8181999996304512, -42345.6294999998062849 164925.29010000079870224, -42352.45249999966472387 164857.00290000066161156, -42369.47310000006109476 164784.95869999937713146, -42424.25480000022798777 164792.10850000008940697, -42505.64329999964684248 164802.73069999925792217, -42500.68599999975413084 164846.73900000005960464, -42595.9599999999627471 164859.15689999982714653, -42653.90350000001490116 164865.14970000088214874, -42676.00250000040978193 164866.05130000039935112, -42696.37299999967217445 164866.48719999939203262, -42697.4502999996766448 164912.00950000062584877, -42697.42239999957382679 164990.0982000008225441, -42699.34480000007897615 165093.5669999998062849, -42691.15450000017881393 165090.31719999946653843)))	996	169814	13121802223	13	1312	131218	131218022	022	23	02223	13121802223	1	11	11A	28	28	0	28	28	0	6	19	1	0	2	2	28	28	14	14	3	0	11	2	14	11	3	9	3	28	12	16	1	3	14	10	1173.70694868916	69538.2292553363
MultiPolygon (((-39888.73560000024735928 165301.50170000083744526, -39893.49909999966621399 165271.63079999946057796, -39895.55580000020563602 165258.73729999922215939, -39914.41799999959766865 165262.41180000081658363, -39930.96250000037252903 165276.93799999915063381, -39929.02500000037252903 165315.55949999950826168, -39888.73560000024735928 165301.50170000083744526)))	1065	170190	13121703601	13	1312	131217	131217036	036	01	03601	13121703601	1	11	11A	17	17	0	17	17	0	0	17	0	0	0	0	17	17	16	1	4	0	5	8	16	12	4	13	3	33	16	17	3	3	14	13	165.879797567018	1717.38668121279
MultiPolygon (((-37587.55730000045150518 166607.41359999962151051, -37577.55769999977201223 166603.5438000001013279, -37579.81610000040382147 166598.24540000036358833, -37588.02890000026673079 166568.37120000086724758, -37590.98670000024139881 166560.11849999986588955, -37608.25750000029802322 166506.41750000044703484, -37624.52089999988675117 166512.22619999945163727, -37606.85580000001937151 166572.44830000028014183, -37597.45899999979883432 166605.15870000049471855, -37596.0210999995470047 166610.20639999955892563, -37587.55730000045150518 166607.41359999962151051)))	489	165941	13120302104	13	1312	131203	131203021	021	04	02104	13120302104	1	11	11A	16	16	0	16	16	0	0	1	15	0	0	16	16	16	14	2	1	0	13	0	14	9	5	13	6	36	16	20	6	3	14	13	240.864769504741	1884.63997099351
MultiPolygon (((-45239.20249999966472387 164823.46409999951720238, -45240.43530000001192093 164809.81870000064373016, -45241.39819999970495701 164802.72699999995529652, -45242.0142000000923872 164795.48039999976754189, -45242.12909999955445528 164788.85070000030100346, -45241.05009999964386225 164784.61089999973773956, -45239.12310000043362379 164779.90809999965131283, -45237.65919999964535236 164774.82039999961853027, -45236.92810000013560057 164768.65259999968111515, -45236.46609999984502792 164763.87289999984204769, -45234.80910000018775463 164755.85529999993741512, -45232.1901000002399087 164745.75669999979436398, -45230.68819999974220991 164739.35810000076889992, -45229.2242000000551343 164734.80929999984800816, -45226.10319999977946281 164727.40870000049471855, -45222.55929999984800816 164720.0080999992787838, -45215.64450000040233135 164706.89580000005662441, -45229.3868000004440546 164697.62189999967813492, -45248.97690000012516975 164690.04800000041723251, -45257.72269999980926514 164712.50579999946057796, -45267.9244999997317791 164730.6749000009149313, -45268.16650000028312206 164738.65650000050663948, -45265.99069999996572733 164747.12109999917447567, -45266.7156999995931983 164751.47489999979734421, -45269.61660000029951334 164753.40980000048875809, -45274.45239999983459711 164753.40970000065863132, -45282.91399999987334013 164752.19969999976456165, -45305.5400000000372529 164749.37040000036358833, -45300.99320000037550926 164753.98530000075697899, -45310.37229999992996454 164811.39259999990463257, -45239.07060000021010637 164827.56499999947845936, -45239.20249999966472387 164823.46409999951720238)))	1091	170286	13121600711	13	1312	131216	131216007	007	11	00711	13121600711	1	11	11A	21	20	1	21	17	4	16	2	0	2	1	11	26	26	16	10	4	6	8	4	16	11	5	12	4	41	24	17	7	4	14	16	406.751449021643	6618.35380790306
MultiPolygon (((-38685.58590000029653311 165321.60889999940991402, -38671.03349999990314245 165315.34320000000298023, -38714.99700000043958426 165253.30250000022351742, -38765.25009999983012676 165280.19710000045597553, -38758.78349999990314245 165295.1546000000089407, -38737.43290000036358833 165343.93380000069737434, -38685.58590000029653311 165321.60889999940991402)))	1166	170542	13120202102	13	1312	131202	131202021	021	02	02102	13120202102	1	11	11A	8	5	3	8	4	4	0	4	3	1	0	0	25	25	17	8	1	3	8	7	17	13	4	9	2	31	9	22	0	4	14	13	274.87153835977	4665.70011122001
MultiPolygon (((-45445.61429999954998493 164676.99939999915659428, -45462.8794999998062849 164678.0601000003516674, -45464.17750000022351742 164678.30309999920427799, -45476.27199999988079071 164680.56379999965429306, -45484.33959999959915876 164683.2215999998152256, -45488.02950000017881393 164684.89540000073611736, -45500.62299999967217445 164690.99890000000596046, -45509.92059999983757734 164695.42860000021755695, -45523.84300000034272671 164699.07120000012218952, -45544.50420000031590462 164703.8936999998986721, -45555.96169999986886978 164708.42229999974370003, -45538.59169999975711107 164730.29859999939799309, -45521.79160000011324883 164748.04399999976158142, -45498.27759999968111515 164745.05049999989569187, -45456.21250000037252903 164752.55590000003576279, -45451.02269999962300062 164755.80079999938607216, -45445.61429999954998493 164676.99939999915659428)))	1431	178065	13121600705	13	1312	131216	131216007	007	05	00705	13121600705	1	11	11A	20	16	4	20	14	6	15	1	2	0	2	14	32	32	21	11	3	4	12	9	21	16	5	11	5	46	19	27	9	4	14	19	319.600156160044	5533.57709270843
MultiPolygon (((-44621.12990000005811453 165455.94869999960064888, -44618.57949999999254942 165453.03859999962151051, -44618.90950000006705523 165443.1988999992609024, -44612.32899999991059303 165429.6590999998152256, -44600.64910000003874302 165422.72929999977350235, -44582.01950000040233135 165413.9796999990940094, -44578.66239999979734421 165404.23589999973773956, -44595.39769999962300062 165394.08320000022649765, -44645.9490999998524785 165353.53209999948740005, -44662.61330000031739473 165346.66620000079274178, -44667.9360999995842576 165346.14709999971091747, -44675.85479999985545874 165347.70590000040829182, -44681.04760000016540289 165350.56269999966025352, -44687.92829999979585409 165356.66730000078678131, -44689.70629999972879887 165358.79619999974966049, -44695.01809999998658895 165365.15780000016093254, -44699.85410000011324883 165389.68659999966621399, -44703.69299999997019768 165402.41100000031292439, -44686.03309999965131283 165430.82599999941885471, -44632.10570000018924475 165457.12079999968409538, -44624.241499999538064 165457.85119999945163727, -44621.12990000005811453 165455.94869999960064888)))	1049	170972	13121602104	13	1312	131216	131216021	021	04	02104	13121602104	1	11	11A	7	7	0	7	0	7	0	0	0	7	0	0	7	7	7	0	2	7	6	0	7	2	5	7	6	24	13	11	3	5	14	2	358.535775559676	8195.26173791941
MultiPolygon (((-42500.68599999975413084 164846.73900000005960464, -42505.64329999964684248 164802.73069999925792217, -42601.05929999984800816 164815.45670000091195107, -42595.9599999999627471 164859.15689999982714653, -42500.68599999975413084 164846.73900000005960464)))	469	165862	13121802216	13	1312	131218	131218022	022	16	02216	13121802216	1	11	11A	30	30	0	30	30	0	0	30	0	0	0	0	30	30	13	17	4	0	10	3	13	8	5	7	5	28	16	12	3	5	14	6	280.624110860273	4244.49900243267
MultiPolygon (((-42487.7428999999538064 165340.33840000070631504, -42510.08249999955296516 165259.62570000067353249, -42510.58059999998658895 165257.82599999941885471, -42583.23359999991953373 165280.36920000053942204, -42582.00889999978244305 165306.70610000006854534, -42577.52329999953508377 165332.27510000020265579, -42569.95500000007450581 165361.30599999986588955, -42487.7428999999538064 165340.33840000070631504)))	1171	170547	13121801205	13	1312	131218	131218012	012	05	01205	13121801205	1	11	11A	9	9	0	9	3	6	0	1	4	4	0	0	9	9	9	0	3	9	8	1	9	4	5	10	5	27	11	16	3	5	14	5	328.854479886799	6877.94902064649
MultiPolygon (((-45420.78689999971538782 164973.1484999991953373, -45420.14680000022053719 164960.94209999963641167, -45420.0977999996393919 164955.42930000089108944, -45421.22860000003129244 164940.9590000007301569, -45421.91650000028312206 164933.87130000069737434, -45423.73639999981969595 164927.37450000084936619, -45428.50810000021010637 164911.91909999959170818, -45432.12480000033974648 164900.03559999912977219, -45438.12839999981224537 164879.30849999934434891, -45469.01609999965876341 164893.08129999972879887, -45477.95280000008642673 164897.89599999971687794, -45485.25650000013411045 164906.13649999909102917, -45453.07519999984651804 164936.52260000072419643, -45419.18520000018179417 164993.30260000005364418, -45420.78689999971538782 164973.1484999991953373)))	946	169363	13121601404	13	1312	131216	131216014	014	04	01404	13121601404	1	11	11A	7	4	3	7	2	5	2	3	1	0	1	4	16	16	12	4	1	4	9	3	12	6	6	8	6	36	18	18	11	5	14	6	281.878781452045	3061.43489862945
MultiPolygon (((-45478.61780000012367964 165361.61910000070929527, -45545.93250000011175871 165317.14200000092387199, -45590.08719999995082617 165393.54680000059306622, -45524.75939999986439943 165432.86009999923408031, -45478.61780000012367964 165361.61910000070929527)))	1206	170657	13121601510	13	1312	131216	131216015	015	10	01510	13121601510	1	11	11A	10	10	0	10	3	7	0	10	0	0	0	1	11	11	9	2	0	9	9	0	9	3	6	8	7	33	16	17	8	8	14	3	330.050238605998	6787.51778040354
MultiPolygon (((-38104.67310000024735928 164126.84029999934136868, -38102.98120000027120113 164125.37839999981224537, -38101.21320000011473894 164124.9164000004529953, -38096.9834000002592802 164124.30140000022947788, -38081.91210000030696392 164123.76349999941885471, -38078.63719999976456165 164123.4585999995470047, -38074.87040000036358833 164122.53559999912977219, -38055.02520000003278255 164118.18290000036358833, -38091.79879999998956919 164056.93840000033378601, -38132.08420000039041042 164009.75510000064969063, -38135.63439999986439943 164023.13470000028610229, -38138.62189999967813492 164034.4926999993622303, -38141.4446000000461936 164045.22450000047683716, -38144.32500000018626451 164061.22409999929368496, -38156.40560000017285347 164092.91320000030100346, -38142.35639999993145466 164111.50320000015199184, -38136.616499999538064 164134.88299999944865704, -38133.44739999994635582 164146.66330000013113022, -38126.95330000016838312 164147.74840000085532665, -38122.69450000021606684 164149.33430000022053719, -38122.45749999955296516 164149.48929999954998493, -38104.67310000024735928 164126.84029999934136868)))	92	155597	13120301602	13	1312	131203	131203016	016	02	01602	13120301602	1	11	11A	13	12	0	13	12	1	10	2	0	1	0	11	13	12	9	3	0	1	3	5	9	7	2	5	2	35	19	16	10	10	14	1	371.018974335153	6853.42570756852
MultiPolygon (((-40084.60549999959766865 164206.94849999994039536, -40089.67229999974370003 164202.7796000000089407, -40093.97499999962747097 164198.04570000059902668, -40096.10190000012516975 164194.8217999991029501, -40099.42669999971985817 164187.85999999940395355, -40104.37530000042170286 164175.94840000011026859, -40114.46050000004470348 164139.07379999943077564, -40134.15940000023692846 164113.35449999943375587, -40182.80700000002980232 164081.99100000038743019, -40209.74239999987185001 164136.74630000069737434, -40222.40280000027269125 164162.37529999949038029, -40222.27280000038444996 164169.99530000053346157, -40222.27280000038444996 164169.99819999933242798, -40221.87330000009387732 164196.49479999952018261, -40219.68360000010579824 164202.21519999951124191, -40213.68379999976605177 164201.68500000052154064, -40207.82380000036209822 164200.18539999984204769, -40146.33430000022053719 164201.05670000053942204, -40137.60450000036507845 164204.52700000070035458, -40115.62820000015199184 164206.72199999913573265, -40095.55310000013560057 164208.80419999919831753, -40078.05289999954402447 164212.10339999943971634, -40084.60549999959766865 164206.94849999994039536)))	1345	173215	13121703006	13	1312	131217	131217030	030	06	03006	13121703006	1	11	11A	5	3	2	4	0	5	1	1	1	0	2	0	17	17	10	7	3	1	4	5	10	10	0	2	0	15	9	6	0	0	15	0	447.17337360209	10506.4735016824
MultiPolygon (((-43135.85800000000745058 164921.30460000038146973, -43114.44379999954253435 164905.37160000018775463, -43109.51489999983459711 164892.72220000065863132, -43088.26530000008642673 164837.2568999994546175, -43054.59460000041872263 164819.85520000010728836, -43053.67019999958574772 164771.97829999960958958, -43054.96100000012665987 164758.33190000057220459, -43057.04370000027120113 164734.5738999992609024, -43056.86369999963790178 164732.53390000015497208, -43056.89439999964088202 164706.28509999997913837, -43057.51229999959468842 164693.27659999951720238, -43053.43230000045150518 164680.17320000007748604, -43057.69400000013411045 164669.79659999907016754, -43065.78259999956935644 164660.71189999952912331, -43078.66289999987930059 164645.20729999989271164, -43087.30240000039339066 164629.50589999929070473, -43088.1593000004068017 164629.06890000030398369, -43088.72130000032484531 164629.25589999929070473, -43089.2843000004068017 164629.63079999946057796, -43091.71929999999701977 164646.87309999950230122, -43097.49810000043362379 164645.85199999995529652, -43096.81469999998807907 164710.75720000080764294, -43111.54530000034719706 164735.17600000090897083, -43134.15350000001490116 164752.52590000070631504, -43155.3915999997407198 164755.09439999982714653, -43174.51370000001043081 164750.63629999943077564, -43180.17760000005364418 164762.38470000028610229, -43181.66679999977350235 164791.09740000031888485, -43169.58569999970495701 164830.25290000066161156, -43169.3678999999538064 164846.68520000018179417, -43171.83710000012069941 164886.91049999929964542, -43168.7784000001847744 164904.834799999371171, -43164.29189999960362911 164928.62780000083148479, -43135.85800000000745058 164921.30460000038146973)))	1593	194911	13121801303	13	1312	131218	131218013	013	03	01303	13121801303	1	11	11A	8	8	0	8	8	0	8	0	0	0	0	8	10	10	7	3	2	1	2	5	7	3	4	6	1	20	11	9	2	0	15	3	739.238711614387	20369.4335733025
MultiPolygon (((-43927.15649999957531691 167297.74000000022351742, -43950.38520000036805868 167273.65560000017285347, -43983.70440000016242266 167239.30550000071525574, -44013.69240000005811453 167268.98169999942183495, -43969.04580000042915344 167315.50049999915063381, -43953.16559999994933605 167332.04600000008940697, -43927.15649999957531691 167297.74000000022351742)))	1572	193507	13121102910	13	1312	131211	131211029	029	10	02910	13121102910	1	11	11A	15	15	0	14	14	1	10	0	4	1	0	5	15	15	13	2	6	7	8	3	13	10	3	10	1	27	13	14	2	0	15	10	253.966758368417	3575.86548095217
MultiPolygon (((-44225.67989999987185001 165292.13869999907910824, -44257.11139999981969595 165276.52190000005066395, -44281.5142000000923872 165264.39809999987483025, -44323.90809999965131283 165346.57569999992847443, -44268.59279999975115061 165375.06640000082552433, -44225.67989999987185001 165292.13869999907910824)))	1615	200325	13121801708	13	1312	131218	131218017	017	08	01708	13121801708	1	11	11A	11	11	0	11	5	6	0	5	4	2	0	6	11	11	10	1	3	10	10	0	10	5	5	8	2	27	11	16	5	0	15	7	310.408682158416	5787.08729263709
